,Fecha,Inflaciontotal,IPC,TasaPoliticaMonetaria,TasaDesempleo,TasaOcupacion,ConsumoFinaReal,PIB,IPP,MetaInflacion,TRM,BaseMonetaria,CuasidinerosTotal,DepositosSistemaFinanciero,M1,M2,M3,ReservaBancaria,TotalCarteraBrutaTitularizacionMonedaExtranjera,TotalCarteraBrutaTitularizacionMonedaLegal,CreditoConsumoTasaInteres,DTF,TasaInteresCeroCuponTES,TasaInteresCeroCuponUVR,TasaInteresColocacionBanRep,TIB
11,2009-03-31,0.6222026414275067,0.09531522710825557,0.7302052785923754,0.3346364892068877,0.5951518147429367,0.051547779452066234,0.06514825490912513,0.12968864917872036,1.0,0.32842466099671175,0.051070286041361934,0.06320195343479557,0.060249401528250424,0.04141981545910001,0.05711777115682304,0.05583780418529988,0.07402898624864324,0.12122748992037749,0.043731758434154444,0.9489795918367343,0.7609756097560975,0.6164094913445552,0.4886964605860474,0.7873931623931623,0.7192261180462065
12,2009-04-30,0.5672332537720489,0.10129972171520141,0.6363636363636364,0.3451953623305687,0.6308294540377983,0.051547779452066234,0.06514825490912513,0.16695268448149037,1.0,0.2860983166206924,0.04152357398095757,0.05322392115520097,0.05723612299970354,0.03819741291980816,0.049061712416044845,0.05335232556478331,0.07636684519202602,0.05844667222856842,0.04872618780375643,0.8979591836734695,0.6329268292682926,0.516814609450143,0.429632771019492,0.6538461538461537,0.6374801625206324
13,2009-05-31,0.43864869864929523,0.10156285596388437,0.5268817204301075,0.3113897448266141,0.6468699469397894,0.051547779452066234,0.06514825490912513,0.14439813679823477,1.0,0.2204934591545753,0.03121663060404284,0.062383382072574434,0.0634258558252433,0.03514245986918624,0.05471388587167669,0.057384382700690906,0.061212837839876355,0.04163152704412404,0.055874328177643984,0.8630952380952381,0.5207317073170731,0.4325784142771836,0.4870058771998766,0.49572649572649574,0.5187154061823461
14,2009-06-30,0.31106513622556864,0.10051538205520583,0.37777777777777766,0.2883048901847767,0.636701552280055,0.057104518227467205,0.06514825490912513,0.13655307673449357,1.0,0.1590899676496489,0.04952474499250087,0.06454588002123957,0.06688992746906497,0.04977104040964225,0.06049778961083924,0.06124903427294626,0.07734117605815122,0.02896115535392499,0.057729380145559395,0.8052721088435373,0.4378048780487803,0.38652408467571875,0.5940773022765157,0.43482905982905984,0.3771675510665897
15,2009-07-31,0.23908342082934306,0.09978882006679468,0.33333333333333326,0.3800164699805263,0.6204931329272725,0.057104518227467205,0.06514825490912513,0.15052708997303244,1.0,0.14117516184574797,0.05907744414185484,0.0722697225427762,0.07041697328351826,0.04322012718788776,0.06411189351116797,0.06439170335723671,0.10578724421809471,0.010338349763977517,0.05854257112346606,0.7329931972789114,0.3926829268292683,0.3168571255640519,0.4858159810352451,0.37606837606837606,0.329202758917602
16,2009-08-31,0.21878586260676255,0.10061240321330867,0.33333333333333326,0.31702849170902103,0.5931630119310034,0.057104518227467205,0.06514825490912513,0.1338563373375825,1.0,0.12709048218316354,0.04981962741986784,0.06349972724768521,0.07038999213595204,0.04805463596104392,0.05925354715285197,0.06291276448140226,0.10158996028299061,0.009605021837533229,0.0532374697079489,0.6913265306122449,0.38414634146341453,0.3007450017192467,0.3880810328332413,0.33974358974358965,0.2979793956716067
17,2009-09-30,0.230013889225169,0.098565033782261,0.32727272727272727,0.3462686244902944,0.5918361002302155,0.06770189019993067,0.06514825490912513,0.12233390536896271,1.0,0.10945877709466256,0.04923069723451606,0.06433571695661322,0.06581445284997978,0.04584646532641745,0.05921016592417422,0.060706155623603986,0.10382587669438109,0.0,0.05557473580239919,0.6607142857142858,0.36097560975609744,0.3128017706043945,0.31089748077060336,0.329059829059829,0.3123327656238263
18,2009-10-31,0.16482000925948345,0.0961816545642209,0.2727272727272727,0.30299694320412807,0.7551724885013025,0.06770189019993067,0.06514825490912513,0.10100514832066665,1.0,0.07532558102901632,0.05608272328988584,0.07173801064795687,0.07445708666926754,0.049325800530212516,0.06550222687452334,0.0670025033534179,0.09342288068891458,0.009196000854402697,0.05643360883394294,0.5858843537414964,0.30243902439024384,0.28535514941562856,0.2261566848983118,0.2863247863247862,0.26908467589372487
19,2009-11-30,0.11758942016397658,0.09495759410535398,0.2585858585858586,0.2698852166614739,0.7234931689047759,0.06770189019993067,0.06514825490912513,0.1230693797499387,1.0,0.10894491888359892,0.06686487891705833,0.07306363183173814,0.08619068968573401,0.06952851514160219,0.07230457037525545,0.07802956108231035,0.11378231106383674,0.008053917809167505,0.05836426568202435,0.5646258503401358,0.3012195121951219,0.22248344733014747,0.22709669153936596,0.20192307692307687,0.25126308740241066
20,2009-12-31,0.06853489207993121,0.09649390257549384,0.21212121212121213,0.28640863999834654,0.7021063086451003,0.08290065623337961,0.08850297051141531,0.15543025251287057,1.0,0.12726620482312334,0.11391513937715092,0.06130464902186833,0.08092658042179396,0.12368483177661826,0.07960969652041777,0.08272650314533309,0.12074157552855447,0.02306583167457882,0.05944382865828918,0.532312925170068,0.2670731707317072,0.2044039860662275,0.20267355223916889,0.1613247863247862,0.1864966047937116
