"Fecha";"Miles de millones COP"
"2000/02/11";2742,535169316
"2000/02/18";2972,398019316
"2000/02/25";2985,286317316
"2000/03/03";2665,819643316
"2000/03/10";2674,809313526
"2000/03/17";2762,335966526
"2000/03/24";3077,785959526
"2000/03/31";2210,408470526
"2000/04/07";2803,4136014
"2000/04/14";2873,0099854
"2000/04/21";3208,4468824
"2000/04/28";2524,0144764
"2000/05/05";2836,3883162
"2000/05/12";2773,8980742
"2000/05/19";3112,9073292
"2000/05/26";2556,4315422
"2000/06/02";2651,1302542
"2000/06/09";2761,967806286
"2000/06/16";2951,627087286
"2000/06/23";2736,278964286
"2000/06/30";2852,323995286
"2000/07/07";2844,65368035818
"2000/07/14";2919,94746935818
"2000/07/21";2982,05355335818
"2000/07/28";2814,86760435818
"2000/08/04";2825,828819032
"2000/08/11";2771,046673032
"2000/08/18";2849,285089032
"2000/08/25";2942,791393032
"2000/09/01";2522,395055032
"2000/09/08";2832,04583364625
"2000/09/15";2842,17024764625
"2000/09/22";3100,58775964625
"2000/09/29";2341,18195364625
"2000/10/06";2873,302899378
"2000/10/13";3008,645629358
"2000/10/20";3284,699381408
"2000/10/27";2438,195335648
"2000/11/03";2738,7685454059
"2000/11/10";2904,6597166159
"2000/11/17";2984,0329824459
"2000/11/24";2568,1264521059
"2000/12/01";2792,3728930459
"2000/12/08";2945,0963718705
"2000/12/15";3326,4639352005
"2000/12/22";3019,3662534505
"2000/12/29";3434,3023364105
"2001/01/05";3057,71377759849
"2001/01/12";3115,62807222849
"2001/01/19";3042,41204075849
"2001/01/26";3043,22468487849
"2001/02/02";3054,12494917849
"2001/02/09";2960,360498562
"2001/02/16";2975,532471122
"2001/02/23";3311,724089992
"2001/03/02";2520,201823002
"2001/03/09";2891,406970134
"2001/03/16";2910,238972684
"2001/03/23";3163,801690344
"2001/03/30";2555,502014834
"2001/04/06";2915,755831078
"2001/04/13";3288,757416808
"2001/04/20";2812,349525568
"2001/04/27";2877,190647958
"2001/05/04";2702,257175535
"2001/05/11";3096,924103615
"2001/05/18";2913,701940145
"2001/05/25";2953,579996775
"2001/06/01";3020,926919465
"2001/06/08";3055,346995574
"2001/06/15";3140,688657524
"2001/06/22";2925,140592914
"2001/06/29";2971,808301144
"2001/07/06";2959,637755198
"2001/07/13";3068,700318198
"2001/07/20";2978,041351198
"2001/07/27";3145,523462198
"2001/08/03";2788,872462344
"2001/08/10";2880,227449344
"2001/08/17";2875,349486344
"2001/08/24";3154,551918344
"2001/08/31";2627,945095344
"2001/09/07";2773,259265001
"2001/09/14";3102,992868701
"2001/09/21";3008,048830411
"2001/09/28";2730,896741791
"2001/10/05";2874,15933157
"2001/10/12";3114,69965015
"2001/10/19";3076,39305723
"2001/10/26";2796,10411339
"2001/11/02";2739,3820757
"2001/11/09";3039,51401814
"2001/11/16";2758,71796729
"2001/11/23";2803,95150978
"2001/11/30";2972,30255322
"2001/12/07";2884,926188582
"2001/12/14";3587,029711942
"2001/12/21";3162,812150912
"2001/12/28";3298,471718142
"2002/01/04";3250,398276202
"2002/01/11";3296,239031182
"2002/01/18";3393,691434322
"2002/01/25";3586,497804552
"2002/02/01";2871,867724272
"2002/02/08";3096,344951921
"2002/02/15";3147,768199861
"2002/02/22";3520,782497191
"2002/03/01";2891,333191041
"2002/03/08";3022,852013916
"2002/03/15";3349,507258146
"2002/03/22";3286,118302506
"2002/03/29";3094,410046716
"2002/04/05";3123,37910326
"2002/04/12";3184,18306122
"2002/04/19";3232,03911748
"2002/04/26";2949,91177007
"2002/05/03";3385,35823429
"2002/05/10";3298,882472922
"2002/05/17";3252,806037972
"2002/05/24";3271,878034482
"2002/05/31";2905,836554502
"2002/06/07";3499,881886673
"2002/06/14";3255,835526913
"2002/06/21";3520,716690303
"2002/06/28";3138,022423513
"2002/07/05";3709,358336797
"2002/07/12";3336,800300967
"2002/07/19";3657,417264897
"2002/07/26";3711,224934427
